Jakarta_Kepulauan_Seribu
Kabupaten Kepulauan Seribu,3101,2,-5.7985266,106.5071982,1
Kota Jakarta Selatan,3174,2,-6.332973,106.807915,1
Kota Jakarta Timur,3175,2,-6.211544,106.845172,1
Kota Jakarta Pusat,3171,2,-6.211544,106.845172,1
Kota Jakarta Barat,3173,2,-6.211544,106.845172,1
Kota Jakarta Utara,3172,2,-6.211544,106.845172,1
