Pulau_Jawa_Bali
Provinsi DKI Jakarta,31,1,-6.211544,106.845172,1
Provinsi Jawa Barat,32,1,-7.090911,107.668887,1
Provinsi Jawa Tengah,33,1,-7.150975,110.1402594,1
Provinsi DI Yogyakarta,34,1,-7.8753849,110.4262088,1
Provinsi Jawa Timur,35,1,-7.5360639,112.2384017,1
Provinsi Banten,36,1,-6.4058172,106.0640179,1
Provinsi Bali,51,1,-8.4095178,115.188916,1
Provinsi Nusa Tenggara Barat,52,1,-8.6529334,117.3616476,1
Provinsi Nusa Tenggara Timur,53,1,-8.6573819,121.0793705,1
